,tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
134,Table 1,2011,1,30325,34689,"Denver, CO","Santa Barbara, CA",916,177.77777777777777,153.708625,F9,0.60875,134.26160164271047,F9,0.60875,134.26160164271047
135,Table 1,2011,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",1750,186.22222222222223,423.24015513126494,UA,0.6789976133651552,434.6572934973638,F9,0.14379474940334128,298.9410788381743
136,Table 1,2011,1,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",737,163.88888888888889,313.07274576271186,UA,0.8054237288135593,339.9443602693603,F9,0.15728813559322033,197.03491379310344
137,Table 1,2011,1,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",732,2128.4444444444443,200.90425454165796,DL,0.41433493422426393,209.4945319390198,FL,0.14893505951138025,158.40182264283212
138,Table 1,2011,1,30397,30198,"Atlanta, GA (Metropolitan Area)","Pittsburgh, PA",526,592.5555555555555,168.75353459591224,DL,0.6236639789986874,180.2168671076368,FL,0.29439339958747424,138.17420382165605
139,Table 1,2011,1,30397,30325,"Atlanta, GA (Metropolitan Area)","Denver, CO",1199,1313.0,182.596107303038,DL,0.542946602352543,179.33569201995013,FL,0.16197004315816196,160.3010449320794
140,Table 1,2011,1,30397,30423,"Atlanta, GA (Metropolitan Area)","Austin, TX",813,375.6666666666667,268.25879917184267,DL,0.8459035788228335,269.393041958042,US,0.04199940845903579,238.4661971830986
141,Table 1,2011,1,30397,30466,"Atlanta, GA (Metropolitan Area)","Phoenix, AZ",1587,994.0,225.47358596020567,DL,0.5248155600268276,229.9768903088392,FL,0.1358148893360161,176.36880658436215
142,Table 1,2011,1,30397,30529,"Atlanta, GA (Metropolitan Area)","Hartford, CT",859,260.6666666666667,340.17911338448425,DL,0.814151747655584,352.0181151832461,US,0.11977834612105712,295.2437722419929
143,Table 1,2011,1,30397,30559,"Atlanta, GA (Metropolitan Area)","Seattle, WA",2182,656.0,277.3341124661247,DL,0.6637872628726287,284.3909415667262,AS,0.1155149051490515,252.60425219941348
144,Table 1,2011,1,30397,30647,"Atlanta, GA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",554,690.7777777777778,169.83390702911373,DL,0.42930673958500887,193.19303109778943,FL,0.28309474022840597,134.981875
145,Table 1,2011,1,30397,30685,"Atlanta, GA (Metropolitan Area)","Bloomington/Normal, IL",533,158.0,152.6309423347398,FL,0.5829817158931083,136.48745476477683,FL,0.5829817158931083,136.48745476477683
146,Table 1,2011,1,30397,30693,"Atlanta, GA (Metropolitan Area)","Nashville, TN",214,175.77777777777777,317.9008217446271,DL,0.995575221238938,318.0995555555556,DL,0.995575221238938,318.0995555555556
147,Table 1,2011,1,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",952,1671.0,215.7582153068688,DL,0.6765077465256999,230.66333792018872,FL,0.21085178535806903,154.8884894355093
148,Table 1,2011,1,30397,30792,"Atlanta, GA (Metropolitan Area)","Buffalo, NY",712,350.1111111111111,163.34258965407807,DL,0.5503014915899714,175.99694348327566,FL,0.36210726753411615,137.2737949167397
149,Table 1,2011,1,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",576,3756.222222222222,170.9678962314382,DL,0.621398568301485,182.92758128242966,FL,0.3053008341714489,139.91934890030035
150,Table 1,2011,1,30397,30928,"Atlanta, GA (Metropolitan Area)","Wichita, KS",781,221.0,160.6378079436903,FL,0.5424836601307189,135.29629286376274,FL,0.5424836601307189,135.29629286376274
151,Table 1,2011,1,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",606,2301.8888888888887,173.6848819809818,DL,0.5113674759859053,179.39910326599963,FL,0.17198436066998118,135.29719337636823
152,Table 1,2011,1,30397,31057,"Atlanta, GA (Metropolitan Area)","Charlotte, NC",227,392.44444444444446,151.95982446206116,DL,0.5376557191392979,158.96787783043706,US,0.3791053227633069,145.44346527259148
153,Table 1,2011,1,30397,31066,"Atlanta, GA (Metropolitan Area)","Columbus, OH",446,450.3333333333333,179.04016777695534,DL,0.6639526276831976,202.54463024897808,FL,0.25117197137922526,111.67288801571709
154,Table 1,2011,1,30397,31123,"Atlanta, GA (Metropolitan Area)","St. Louis, MO",483,646.2222222222222,175.15806396148557,DL,0.703748280605227,189.48705106279013,FL,0.2611760660247593,131.17577353522054
155,Table 1,2011,1,30397,31136,"Atlanta, GA (Metropolitan Area)","Jacksonville, FL",270,573.7777777777778,134.7320100697134,DL,0.768590240123935,139.19848828420257,FL,0.22250193648334624,117.64934725848563
156,Table 1,2011,1,30397,31267,"Atlanta, GA (Metropolitan Area)","Dayton, OH",432,342.55555555555554,145.01498540382744,DL,0.5572494323710672,154.37264260768336,FL,0.37917612714888094,124.50804106073568
157,Table 1,2011,1,30397,31295,"Atlanta, GA (Metropolitan Area)","Detroit, MI",594,976.3333333333334,188.72273813588257,DL,0.7102537839990896,209.53364845377342,FL,0.24342779105496756,123.68246844319776
158,Table 1,2011,1,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",696,1251.7777777777778,207.957518196343,DL,0.48499911237351323,214.4450402635432,FL,0.23965915142907865,160.969
159,Table 1,2011,1,30397,31454,"Atlanta, GA (Metropolitan Area)","Orlando, FL",403,1527.6666666666667,163.0375736417194,DL,0.6826678303876645,169.8717344981888,FL,0.2971125172739836,146.15645042839657
160,Table 1,2011,1,30397,31650,"Atlanta, GA (Metropolitan Area)","Minneapolis/St. Paul, MN",906,964.1111111111111,200.59626599054974,DL,0.718796819177135,218.7875260541927,FL,0.24386308632015674,143.96942344045368
161,Table 1,2011,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",795,4787.888888888889,205.00932909424242,DL,0.6356547770996264,215.38096820123397,FL,0.17927177368824115,143.92983818770227
162,Table 1,2011,1,30397,31714,"Atlanta, GA (Metropolitan Area)","Fort Myers, FL",515,401.3333333333333,162.03801218161684,DL,0.602436323366556,173.73662683823528,FL,0.3693244739756368,143.38163418290856
163,Table 1,2011,1,30397,31721,"Atlanta, GA (Metropolitan Area)","Flint, MI",644,277.44444444444446,151.01690028033642,FL,0.5346415698838606,124.9574531835206,FL,0.5346415698838606,124.9574531835206
164,Table 1,2011,1,30397,31995,"Atlanta, GA (Metropolitan Area)","Greensboro/High Point, NC",306,170.55555555555554,186.05192182410423,DL,0.9218241042345277,185.82049469964664,US,0.07035830618892508,183.82314814814814
165,Table 1,2011,1,30397,32211,"Atlanta, GA (Metropolitan Area)","Las Vegas, NV",1747,1379.7777777777778,228.25268964406507,DL,0.710178772749235,235.66749064519786,FL,0.19383153486873891,198.81703365184876
166,Table 1,2011,1,30397,32337,"Atlanta, GA (Metropolitan Area)","Indianapolis, IN",432,547.7777777777778,163.05776876267748,DL,0.6709939148073022,175.1430169286578,FL,0.2839756592292089,134.92035714285714
167,Table 1,2011,1,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2139,1215.4444444444443,269.9476826035287,DL,0.7150562208611391,274.27980056251596,FL,0.10266020660023768,205.61789848619767
168,Table 1,2011,1,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",595,3051.222222222222,133.57359163905176,DL,0.5752885910928226,145.93699202430687,FL,0.21313863297039437,113.29740304117547
169,Table 1,2011,1,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",1946,2330.6666666666665,242.78647025171625,DL,0.7123379099923722,251.7060433676884,FL,0.12209191456903128,180.48797344787192
170,Table 1,2011,1,30397,33044,"Atlanta, GA (Metropolitan Area)","Louisville, KY",321,154.77777777777777,320.28427853553484,DL,0.8951902368987796,329.78388131515635,US,0.0882986360373295,233.43658536585366
171,Table 1,2011,1,30397,33105,"Atlanta, GA (Metropolitan Area)","Cincinnati, OH",373,298.6666666666667,231.83009672619048,DL,0.9549851190476191,231.20077911959487,DL,0.9549851190476191,231.20077911959487
172,Table 1,2011,1,30397,33192,"Atlanta, GA (Metropolitan Area)","Sacramento, CA",2092,200.55555555555554,301.40880886426595,DL,0.6515235457063712,304.2232142857143,US,0.10304709141274238,285.197311827957
173,Table 1,2011,1,30397,33195,"Atlanta, GA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",406,1127.0,169.26011042098,DL,0.650399290150843,175.6084280733667,FL,0.3147983831213645,153.71105543376135
174,Table 1,2011,1,30397,33198,"Atlanta, GA (Metropolitan Area)","Kansas City, MO",692,573.5555555555555,173.46584657109648,DL,0.6315381635025185,194.9636809815951,FL,0.33397907787679193,128.4486078886311
175,Table 1,2011,1,30397,33214,"Atlanta, GA (Metropolitan Area)","San Antonio, TX",874,563.5555555555555,178.11863170347004,DL,0.707807570977918,183.40206128133704,FL,0.22358044164037855,148.29303350970017
176,Table 1,2011,1,30397,33244,"Atlanta, GA (Metropolitan Area)","Memphis, TN",332,542.7777777777778,151.4730194472876,DL,0.7322415557830092,162.51076320939336,FL,0.2556806550665302,116.58414731785429
177,Table 1,2011,1,30397,33316,"Atlanta, GA (Metropolitan Area)","Omaha, NE",821,167.55555555555554,282.41359416445624,DL,0.6976127320954907,316.6542775665399,FL,0.1213527851458886,174.775956284153
178,Table 1,2011,1,30397,33342,"Atlanta, GA (Metropolitan Area)","Milwaukee, WI",669,528.5555555555555,156.75360521336978,DL,0.5892369140214421,166.9647877274349,FL,0.38028169014084506,139.27794361525704
179,Table 1,2011,1,30397,33495,"Atlanta, GA (Metropolitan Area)","New Orleans, LA",425,691.6666666666666,150.16682730923694,DL,0.682570281124498,160.94165686043775,FL,0.2859437751004016,121.46404494382023
180,Table 1,2011,1,30397,33570,"Atlanta, GA (Metropolitan Area)","San Diego, CA",1891,411.3333333333333,333.45135062128577,DL,0.6680172879524582,363.117266477962,US,0.14505672609400325,274.6813780260708
181,Table 1,2011,1,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",516,518.7777777777778,156.9465838509317,DL,0.5821375026772329,179.52630610743194,FL,0.3551081602056115,114.01266586248492
182,Table 1,2011,1,30397,33851,"Atlanta, GA (Metropolitan Area)","Oklahoma City, OK",761,161.55555555555554,322.18198074277853,DL,0.7297111416781293,348.948821866164,AA,0.21389270976616231,242.29807073954984
183,Table 1,2011,1,30397,34027,"Atlanta, GA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",545,728.6666666666666,125.75338517840805,DL,0.7053979871912168,132.26167315175098,FL,0.27737114974077465,107.79109400769654
184,Table 1,2011,1,30397,34057,"Atlanta, GA (Metropolitan Area)","Portland, OR",2172,250.33333333333334,362.71105193075897,DL,0.5907678650687972,404.61269722013526,F9,0.12561029738126941,276.7696113074205
185,Table 1,2011,1,30397,34100,"Atlanta, GA (Metropolitan Area)","Philadelphia, PA",665,1667.0,177.21000466573352,DL,0.49823368659601414,191.06302341137123,FL,0.22835432913417317,132.43450087565674
186,Table 1,2011,1,30397,34492,"Atlanta, GA (Metropolitan Area)","Raleigh/Durham, NC",356,906.5555555555555,146.70003676921192,DL,0.7401642358132124,153.8023679417122,FL,0.20750091923029784,116.51653868871826
187,Table 1,2011,1,30397,34524,"Atlanta, GA (Metropolitan Area)","Richmond, VA",481,543.8888888888889,167.97785495403474,DL,0.5497446373850868,200.61289483463398,FL,0.404902962206333,120.65913218970736
188,Table 1,2011,1,30397,34576,"Atlanta, GA (Metropolitan Area)","Rochester, NY",749,255.0,154.83769063180827,DL,0.55119825708061,161.14284584980237,FL,0.38169934640522873,141.18618721461186
189,Table 1,2011,1,30397,34614,"Atlanta, GA (Metropolitan Area)","Salt Lake City, UT",1589,497.3333333333333,317.7051385165326,DL,0.7989276139410187,336.43503914988815,CO,0.01742627345844504,174.81153846153848
190,Table 1,2011,1,30397,34986,"Atlanta, GA (Metropolitan Area)","Sarasota/Bradenton, FL",445,222.77777777777777,155.51930174563591,DL,0.6583541147132169,159.62833333333333,FL,0.3167082294264339,145.22976377952756
191,Table 1,2011,1,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",190,1153.0,147.14382769586587,WN,0.6925893803604124,148.0369556143036,AA,0.3049050785390768,144.294595448799
192,Table 1,2011,1,30423,30325,"Austin, TX","Denver, CO",775,954.1111111111111,129.38907651100502,WN,0.4746710143239781,123.52497546614327,F9,0.30324909747292417,121.36620583717358
193,Table 1,2011,1,30423,30466,"Austin, TX","Phoenix, AZ",872,515.3333333333334,196.68275118585598,WN,0.6052177662785684,202.8041325258283,US,0.2820181112548512,191.80053516819572
194,Table 1,2011,1,30423,30559,"Austin, TX","Seattle, WA",1770,399.22222222222223,203.4209017534094,AS,0.584469802393543,183.0168095238095,AS,0.584469802393543,183.0168095238095
195,Table 1,2011,1,30423,30615,"Austin, TX","El Paso, TX",528,341.55555555555554,163.653350683149,WN,0.9567338972023423,164.0723903434206,AA,0.02992843201040989,141.20652173913044
196,Table 1,2011,1,30423,30693,"Austin, TX","Nashville, TN",756,220.22222222222223,196.15973763874874,WN,0.7991927346115035,195.68093434343433,AA,0.11907164480322906,187.0322033898305
197,Table 1,2011,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",1698,478.77777777777777,227.51380830819215,B6,0.29728475284288697,232.61779859484778,WN,0.18890693896495706,209.69029484029485
198,Table 1,2011,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",1342,764.6666666666666,282.5184248764894,WN,0.3968323161871549,246.49102892713293,WN,0.3968323161871549,246.49102892713293
199,Table 1,2011,1,30423,30977,"Austin, TX","Chicago, IL",978,696.1111111111111,230.57714285714286,AA,0.44517158818834796,233.35625672283973,WN,0.28874700718276136,211.7187949143173
200,Table 1,2011,1,30423,31123,"Austin, TX","St. Louis, MO",722,180.88888888888889,218.4129606879607,WN,0.6081081081081081,218.67414141414142,AA,0.2942260442260442,218.56972860125262
201,Table 1,2011,1,30423,31295,"Austin, TX","Detroit, MI",1149,216.0,249.0263888888889,DL,0.6553497942386831,256.22841444270017,WN,0.1337448559670782,201.70461538461538
202,Table 1,2011,1,30423,31453,"Austin, TX","Houston, TX",148,338.77777777777777,151.42072810757625,WN,0.6520170547720564,145.09597585513077,WN,0.6520170547720564,145.09597585513077
203,Table 1,2011,1,30423,31454,"Austin, TX","Orlando, FL",993,444.3333333333333,186.33030757689423,WN,0.4876219054763691,184.93102564102563,B6,0.2753188297074269,163.3811080835604
204,Table 1,2011,1,30423,31650,"Austin, TX","Minneapolis/St. Paul, MN",1042,256.1111111111111,276.3320607375271,DL,0.6989154013015184,286.0030415890751,AA,0.12364425162689804,270.73122807017546
205,Table 1,2011,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",1559,1141.2222222222222,280.22214974199204,B6,0.3234349138350696,254.77489464178205,B6,0.3234349138350696,254.77489464178205
206,Table 1,2011,1,30423,32211,"Austin, TX","Las Vegas, NV",1090,700.5555555555555,196.26344171292624,WN,0.7192704203013481,197.71558985667033,AA,0.11403647898493259,184.76884561891515
207,Table 1,2011,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",1504,1258.2222222222222,204.7191186859767,WN,0.4228187919463087,187.9767126148705,B6,0.15957258919109854,172.77852794687328
208,Table 1,2011,1,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",1105,384.8888888888889,201.59437066974596,B6,0.3302540415704388,164.26844405594406,B6,0.3302540415704388,164.26844405594406
209,Table 1,2011,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",1242,1184.7777777777778,225.44674106724187,AA,0.3471818437587921,250.30680713128038,B6,0.13054487480071275,166.5853448275862
210,Table 1,2011,1,30423,32896,"Austin, TX","Lubbock, TX",341,242.22222222222223,135.65495412844038,WN,0.9697247706422019,134.9523651844844,WN,0.9697247706422019,134.9523651844844
211,Table 1,2011,1,30423,33192,"Austin, TX","Sacramento, CA",1481,158.55555555555554,194.98696566222844,WN,0.5213735108619482,191.74099462365592,AA,0.15837421163279608,189.37743362831858
212,Table 1,2011,1,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",928,191.0,216.44863292611984,WN,0.6556137289121582,202.5183673469388,WN,0.6556137289121582,202.5183673469388
213,Table 1,2011,1,30423,33198,"Austin, TX","Kansas City, MO",650,204.44444444444446,184.65309782608696,WN,0.5141304347826087,196.092600422833,F9,0.17717391304347826,152.86503067484662
214,Table 1,2011,1,30423,33495,"Austin, TX","New Orleans, LA",445,205.55555555555554,213.21016216216216,WN,0.6697297297297298,215.70258272800646,CO,0.1772972972972973,202.43871951219512
215,Table 1,2011,1,30423,33570,"Austin, TX","San Diego, CA",1164,373.0,204.57637771820077,WN,0.7274352100089365,201.90515970515972,AA,0.10783437593089068,201.77348066298342
216,Table 1,2011,1,30423,34057,"Austin, TX","Portland, OR",1715,205.22222222222223,197.66713589604765,WN,0.2458040064970222,182.76960352422907,AS,0.24201407688142934,181.49664429530202
217,Table 1,2011,1,30423,34100,"Austin, TX","Philadelphia, PA",1430,232.88888888888889,230.47657442748093,WN,0.2862595419847328,218.542,AA,0.23520992366412213,217.19817444219066
218,Table 1,2011,1,30423,34492,"Austin, TX","Raleigh/Durham, NC",1162,163.11111111111111,220.5450953678474,DL,0.3140326975476839,203.4659436008677,WN,0.22547683923705722,202.98972809667674
219,Table 1,2011,1,30423,34614,"Austin, TX","Salt Lake City, UT",1085,234.77777777777777,220.7420255560814,DL,0.5205868433506863,227.079,WN,0.26313298627543774,208.1845323741007
220,Table 1,2011,1,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",1976,382.6666666666667,275.4735481997677,AA,0.5316492450638792,257.36712179137083,WN,0.11062717770034843,242.67244094488188
221,Table 1,2011,1,30466,30198,"Phoenix, AZ","Pittsburgh, PA",1813,435.1111111111111,222.43787027579162,US,0.4604187946884576,247.6716583471991,WN,0.33478038815117467,196.0009153318078
222,Table 1,2011,1,30466,30559,"Phoenix, AZ","Seattle, WA",1107,1978.7777777777778,182.66712336459094,AS,0.38592846313661633,178.92648043067075,WN,0.3041720478409793,175.66462986893114
223,Table 1,2011,1,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",1999,1459.3333333333333,289.52386934673365,WN,0.3701081163392721,231.5389220325036,WN,0.3701081163392721,231.5389220325036
224,Table 1,2011,1,30466,30928,"Phoenix, AZ","Wichita, KS",870,170.88888888888889,146.08738621586477,G4,0.46228868660598177,89.82897327707454,G4,0.46228868660598177,89.82897327707454
225,Table 1,2011,1,30466,31123,"Phoenix, AZ","St. Louis, MO",1262,712.3333333333334,200.3873966619872,WN,0.576197161129309,197.52874932322686,WN,0.576197161129309,197.52874932322686
226,Table 1,2011,1,30466,31775,"Phoenix, AZ","Sioux Falls, SD",1081,214.88888888888889,177.67574974146845,G4,0.7285418821096173,154.29261887863734,G4,0.7285418821096173,154.29261887863734
227,Table 1,2011,1,30466,31884,"Phoenix, AZ","Spokane, WA",1020,340.8888888888889,176.04253585397655,US,0.5955019556714471,156.58921729611384,US,0.5955019556714471,156.58921729611384
228,Table 1,2011,1,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",651,3611.777777777778,163.06500646034578,WN,0.6274533932197133,161.82773092763287,WN,0.6274533932197133,161.82773092763287
229,Table 1,2011,1,30466,33192,"Phoenix, AZ","Sacramento, CA",647,994.6666666666666,167.0502234137623,WN,0.6974977658623771,170.24090326713645,US,0.2743521000893655,156.5168973941368
230,Table 1,2011,1,30466,33195,"Phoenix, AZ","Tampa, FL (Metropolitan Area)",1788,473.77777777777777,226.46418855534708,US,0.4425422138836773,230.63158452570218,WN,0.37077861163227016,215.87235926628716
231,Table 1,2011,1,30466,33214,"Phoenix, AZ","San Antonio, TX",843,390.0,205.9659829059829,WN,0.5703703703703704,206.8421078921079,WN,0.5703703703703704,206.8421078921079
